value,units,duration,cleanup,beam_diameter
525.0,temp,720.0,30.0
525.0,temp,1320.0,30.0
575.0,temp,720.0,30.0
575.0,temp,1320.0,30.0
625.0,temp,720.0,30.0
625.0,temp,1320.0,30.0
675.0,temp,720.0,30.0
675.0,temp,1320.0,30.0
725.0,temp,720.0,30.0
725.0,temp,1320.0,30.0
775.0,temp,720.0,30.0
775.0,temp,1320.0,30.0
825.0,temp,720.0,30.0
825.0,temp,1320.0,30.0
875.0,temp,720.0,30.0
875.0,temp,1320.0,30.0
925.0,temp,720.0,30.0
925.0,temp,1320.0,30.0
975.0,temp,720.0,30.0
975.0,temp,1320.0,30.0
1025.0,temp,720.0,30.0
1025.0,temp,1320.0,30.0
1075.0,temp,720.0,30.0
1075.0,temp,1320.0,30.0
1125.0,temp,720.0,30.0
1125.0,temp,1320.0,30.0
1175.0,temp,720.0,30.0
1175.0,temp,1320.0,30.0
1175.0,temp,3720.0,30.0
1175.0,temp,7320.0,30.0
1175.0,temp,14520.0,30.0
1175.0,temp,28920.0,30.0
1275.0,temp,720.0,30.0
1375.0,temp,420.0,30.0
1575.0,temp,420.0,30.0
1750.0,temp,360.0,30.0
