value,units,duration,cleanup,beam_diameter
0.8,watts,40.0,120.0
1.3,watts,40.0,120.0
1.6,watts,40.0,120.0
1.9,watts,40.0,120.0
2.2,watts,40.0,120.0
3.0,watts,40.0,120.0
4.0,watts,40.0,120.0
5.0,watts,40.0,120.0
6.0,watts,40.0,120.0
7.0,watts,40.0,120.0
8.0,watts,40.0,120.0
9.0,watts,40.0,120.0
10.0,watts,40.0,120.0
12.0,watts,40.0,120.0
15.0,watts,40.0,120.0
