value,units,duration,cleanup
0.6,watts,0.0,0.0
0.9,watts,0.0,0.0
1.25,watts,0.0,0.0
1.75,watts,0.0,0.0
2.0,watts,0.0,0.0
3.0,watts,0.0,0.0
6.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
