value,units,duration,cleanup,beam_diameter
520.0,temp,720.0,30.0
520.0,temp,1320.0,30.0
570.0,temp,720.0,30.0
570.0,temp,1320.0,30.0
620.0,temp,720.0,30.0
620.0,temp,1320.0,30.0
670.0,temp,720.0,30.0
670.0,temp,1320.0,30.0
720.0,temp,720.0,30.0
720.0,temp,1320.0,30.0
770.0,temp,720.0,30.0
770.0,temp,1320.0,30.0
820.0,temp,720.0,30.0
820.0,temp,1320.0,30.0
870.0,temp,720.0,30.0
870.0,temp,1320.0,30.0
920.0,temp,720.0,30.0
920.0,temp,1320.0,30.0
970.0,temp,720.0,30.0
970.0,temp,1320.0,30.0
1020.0,temp,720.0,30.0
1020.0,temp,1320.0,30.0
1070.0,temp,720.0,30.0
1070.0,temp,1320.0,30.0
1120.0,temp,720.0,30.0
1120.0,temp,1320.0,30.0
1170.0,temp,720.0,30.0
1170.0,temp,1320.0,30.0
1170.0,temp,3720.0,30.0
1170.0,temp,7320.0,30.0
1220.0,temp,720.0,30.0
1270.0,temp,420.0,30.0
1320.0,temp,420.0,30.0
1420.0,temp,420.0,30.0
1620.0,temp,420.0,30.0
1750.0,temp,420.0,30.0
