value,units,duration,cleanup,beam_diameter
2.0,watts,50.0,120.0
4.0,watts,50.0,120.0
6.0,watts,50.0,120.0
7.0,watts,50.0,120.0
8.0,watts,50.0,120.0
9.0,watts,50.0,120.0
10.0,watts,50.0,120.0
11.0,watts,50.0,120.0
12.0,watts,50.0,120.0
13.0,watts,50.0,120.0
14.0,watts,50.0,120.0
15.0,watts,50.0,120.0
20.0,watts,50.0,120.0
