value,units,duration,cleanup
18.25,watts,45.0,480.0
18.5,watts,45.0,480.0
18.75,watts,45.0,480.0
19.0,watts,45.0,480.0
19.5,watts,45.0,480.0
20.0,watts,45.0,480.0
20.5,watts,45.0,480.0
25.0,watts,45.0,480.0
30.0,watts,45.0,480.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
0.0,watts,0.0,0.0
